temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway	objective
50.0	5.574045082805107e-19	5.575577107267697e-19	5.574045358920891e-19	5.57404535892084e-19	4.501194815316695e-11	6.753187829159684e-10	4.991268502806301e-10	9.961785786694906e-24	4.549492591816141e-14	8.380946054257253e-18	4.5485774130312943e-14	4.71873707296272e-24	2.5609925940318805e-20	1.7614644608763724e-10	1.4317932569017063e-22	3.9639998661104875e-27	7.708417942235236e-19	4.5411490268759646e-10	NAMPT	min_ratio
50.0	1.495762011227428e-17	3.999201312684822e-17	1.4957620106140373e-17	1.495762010625657e-17	2.5459238937664174e-15	6.30368089630616e-10	4.541257273563593e-10	3.621555904245326e-23	9.464550275760434e-19	6.196822453350539e-24	1.6937776257011842e-25	2.5947088326473144e-26	7.092118220191902e-28	1.7624236132801205e-10	2.5034356830970873e-17	3.6195308404181556e-23	9.464486613758275e-19	4.5412319638988164e-10	NAMPT	min_ratio
50.0	6.03749141037591e-17	6.037592168437318e-17	6.037491495360939e-17	6.037491495360938e-17	3.735850443210129e-09	4.366014885913981e-09	4.189794055401062e-09	1.4564945066595649e-27	9.463400254405195e-19	6.060265828694488e-22	1.3760636392973209e-19	2.4554925985667613e-27	5.575521209382725e-25	1.7622082956775844e-10	1.0068159325420102e-21	2.990629111768782e-26	8.081276349279179e-19	4.5394367256527464e-10	NAMPT	min_ratio
50.0	1.3246048026079947e-13	1.324605663740901e-13	1.3246048027285155e-13	1.3246048027285158e-13	7.327222583423239e-08	7.388664287101918e-08	7.371482135772796e-08	1.2457450366416537e-25	9.228398723718702e-19	9.227680489936527e-19	2.5962367951903434e-27	-8.409659666745539e-20	-2.3660840755848033e-28	1.7182151324282566e-10	8.611333205853551e-20	-5.978216608636171e-26	7.182078198064416e-23	4.427279840241582e-10	NAMPT	min_ratio
50.0	2.6542788589267506e-18	2.6543842544477768e-18	2.6542800724914245e-18	2.654280072491436e-18	7.256333245902196e-09	7.886445550369155e-09	7.710321592106794e-09	3.803796119175321e-24	2.340307772462584e-14	2.339334800313612e-14	1.4526322836701285e-18	-1.2274631854182548e-20	-7.622049514636342e-25	1.761239485280343e-10	1.0626620255710828e-22	-3.9666999901749786e-26	8.277089206050114e-18	4.539883488634848e-10	NAMPT	min_ratio
50.0	2.3652877944650843e-13	2.365302348493648e-13	2.3652877945885903e-13	2.3652877945885903e-13	7.930564642712159e-08	7.986976601172329e-08	7.971079016594491e-08	2.785679810970201e-20	1.1521423513826623e-14	5.159834042624572e-21	1.3860375306441664e-18	1.3489412025832846e-24	3.6233009754826197e-22	1.5896432435892566e-10	1.427535056548055e-18	2.7505446509326625e-20	1.1520032316461937e-14	4.0538026760388903e-10	NAMPT	min_ratio
50.0	2.2953661786005825e-16	2.295369143395387e-16	2.295368077107181e-16	2.2953680771071827e-16	1.380566869381215e-06	1.380807054265015e-06	1.3807391577242384e-06	1.544249180634257e-28	3.6583801733930993e-19	2.3236202132011196e-22	3.65318316264134e-19	-2.4516642122754653e-25	-3.854493247148177e-22	6.789654042579794e-11	1.0674772007491326e-22	-2.769020331929352e-27	2.8733905385584436e-22	1.7228857254514445e-10	NAMPT	min_ratio
50.0	4.295332552108219e-15	5.776460860211302e-12	4.295331862309524e-15	4.2953325643950485e-15	1.1809401131414349e-07	1.1832992936839516e-07	1.1826342671861354e-07	4.368200974209893e-12	7.629700450875853e-13	1.5141291574528958e-16	7.243912633357834e-13	9.114322114224277e-16	4.365174564361968e-12	6.57398311661885e-11	1.4048759856480124e-12	2.114977650642667e-15	3.8427368836056333e-14	1.6941969978586385e-10	NAMPT	min_ratio
50.0	2.2666613657854134e-16	2.266662504340364e-16	2.266661385156108e-16	2.2666613851561103e-16	2.090550649104968e-08	2.1229135781265614e-08	2.1138681454354663e-08	5.983808248060437e-26	1.801004890959933e-16	3.6913823347982755e-22	6.831263552188905e-23	4.48133739577278e-28	8.29314422700825e-29	9.045414679750573e-11	1.1185903547213949e-22	1.9969521526566747e-24	1.8010005164512428e-16	2.3317518998444574e-10	NAMPT	min_ratio
50.0	1.3177654959580099e-19	1.3178020859066094e-19	1.317765697107347e-19	1.317765697107345e-19	1.2852776861776875e-13	6.304513261274956e-10	4.542581109224563e-10	3.5716978682913736e-27	6.426154246887087e-16	1.5913616425747547e-22	2.8734425279200823e-16	-2.7117095426423003e-31	-4.896389288164065e-25	1.7619257258988028e-10	3.6353207860406474e-24	-5.529283290986314e-27	3.5527101276053607e-16	4.5412958328550846e-10	NAMPT	min_ratio
50.0	2.2928145659338995e-16	2.2928395591949176e-16	2.2928146831833347e-16	2.2928146831833357e-16	7.40308813659213e-08	7.428175052218331e-08	7.420929771850931e-08	2.681116364558546e-22	3.257925762336189e-14	1.7543981148878313e-18	3.2529797268981443e-14	9.930669230681917e-27	1.8413299023607776e-22	7.242022617114267e-11	2.219504718481349e-21	2.4663715388378012e-27	4.7705956265560704e-17	1.7841658186910536e-10	NAMPT	min_ratio
50.0	6.964438668690027e-15	6.964439675032843e-15	6.964438506556729e-15	6.964438506556738e-15	1.4931347798821126e-06	1.4933670891077884e-06	1.4933020631234321e-06	1.752950420909753e-22	4.272207752621882e-14	7.984338252942533e-19	1.3619267902688947e-18	2.678581351692542e-26	4.567897217293745e-26	6.498326283338099e-11	9.932081998379619e-22	1.308664645107192e-23	4.271991716560326e-14	1.672902060014943e-10	NAMPT	min_ratio
50.0	5.854699581942989e-20	5.854751627594272e-20	5.854706953614954e-20	5.854706953616241e-20	1.875036182723118e-09	2.505336767634541e-09	2.3291800942942252e-09	1.3565726461145738e-27	1.9917529360955427e-15	9.191062466376516e-22	1.4973471901335035e-15	-1.0122048565790506e-30	-1.6490127540758225e-24	1.761546813440865e-10	4.453832290757823e-25	-4.973015896408474e-27	4.944048268557923e-16	4.5414391187386657e-10	NAMPT	min_ratio
50.0	4.0785060106179686e-20	4.078604879556251e-20	4.078506427213742e-20	4.0785064272137076e-20	8.003944700579635e-14	6.303801347002205e-10	4.542249418739893e-10	1.4242437712963704e-30	9.459894500951178e-19	1.4273131028934438e-29	9.459575854215475e-19	-2.0414560902892234e-31	-1.3529833573299212e-20	1.7615519179512314e-10	9.845222994019391e-25	-4.162609922565525e-27	3.186465929709118e-23	4.541449025528871e-10	NAMPT	min_ratio
50.0	1.2559729181637908e-16	1.2559874638845038e-16	1.2559729188496665e-16	1.255972918849664e-16	3.280202143501277e-09	3.910665268372943e-09	3.7343196664644964e-09	7.627529528599574e-22	4.254477299331499e-13	2.309435071644602e-13	1.3557847065147274e-13	4.77361358543666e-22	2.801493897238032e-22	1.7615109768264614e-10	1.1723442817760033e-21	1.112088632873742e-24	5.892575211721692e-14	4.541176485635428e-10	NAMPT	min_ratio
50.0	3.346755822020037e-15	3.350253638438307e-15	3.3467558222874942e-15	3.3467558222874863e-15	3.33195248392705e-09	3.9624000700586885e-09	3.786076325664134e-09	5.449918279378822e-19	1.207166361960564e-13	8.148643119005827e-19	1.0807216956864248e-15	2.0439092207789345e-22	2.7089492831399017e-19	1.7620302857259134e-10	2.9530287136870557e-18	2.738927892950317e-19	1.1963509963605803e-13	4.541271884935378e-10	NAMPT	min_ratio
50.0	5.102469143920793e-16	5.103672816141322e-16	5.102469133580879e-16	5.102469133580991e-16	1.2238715282874509e-08	1.288927970411079e-08	1.2692176806485613e-08	1.2563782350356448e-19	2.272514796766629e-11	1.5138375691812648e-12	2.0026258361762855e-11	8.880301905535867e-21	1.1670524331878834e-19	1.7589158733837993e-10	3.609893192599187e-21	6.307496494108887e-23	1.18505203672217e-12	4.534620337463312e-10	NAMPT	min_ratio
50.0	2.390714695668604e-13	2.3910388089090206e-13	2.3907146942933016e-13	2.3907146942935156e-13	2.174185957244282e-06	2.1744194492934084e-06	2.1743537672834397e-06	1.5987911094604098e-19	1.2081087206671013e-15	9.523759614184633e-16	2.55693174029511e-16	1.4677519589385146e-19	3.940609299160643e-20	6.568175423805846e-11	3.2377447588758764e-17	5.572023538178471e-26	3.958521912755296e-20	1.6804911062508084e-10	NAMPT	min_ratio
50.0	1.3919031791870897e-13	7.354742574665383e-13	1.391903179113752e-13	1.3919031790773767e-13	1.81685079584136e-07	1.822841025977718e-07	1.8210354003186543e-07	8.618422737947493e-19	9.695263516520758e-19	2.701247023111751e-25	9.694654122824483e-19	2.558325233200371e-25	9.181714244334538e-19	1.8056256493729932e-10	5.962830778584892e-13	5.248022528868015e-25	6.066924525412707e-23	4.1859963804688014e-10	NAMPT	min_ratio
50.0	3.23613228303218e-15	3.2361682060139645e-15	3.2361322832160825e-15	3.2361322832160818e-15	5.5650248514116e-09	6.1945518125445435e-09	6.0185433294399635e-09	9.707688788253237e-23	1.7656762492717747e-15	1.7656672362854937e-15	2.6538544374347307e-22	3.5640030977017445e-19	5.35681086505515e-26	1.7600848309419613e-10	3.592298411047527e-20	1.612700859374759e-26	8.747600836891485e-21	4.5352171416201883e-10	NAMPT	min_ratio
50.0	1.8853165555631012e-20	1.8873066416226163e-20	1.193201581741886e-27	1.1932015543559082e-27	2.1202654766433475e-10	8.427624920529021e-10	6.660218925967751e-10	4.0881622846025595e-29	9.491160978744928e-19	9.106073138051628e-19	9.232922455447681e-24	-1.884036473129786e-20	-1.9102814563039817e-25	1.7674059942231287e-10	2.825981769330008e-23	-8.165961722610145e-24	4.32129109475145e-20	4.539953449371723e-10	NAMPT	min_ratio
50.0	7.478277777047441e-14	7.479166588420897e-14	7.478277776929711e-14	7.478277776929656e-14	8.863357548564521e-09	9.09588589235827e-09	9.030875887918175e-09	4.0250742642392495e-22	1.0966441931003743e-17	1.0807613104891788e-17	5.089991553647865e-20	3.701440601873138e-22	1.743243508597423e-24	6.501000430792298e-11	8.888111815488975e-18	3.3760932512041966e-26	1.0792891057547684e-19	1.6759312210476593e-10	NAMPT	min_ratio
50.0	1.8059269230544537e-17	1.8059926341250942e-17	1.805924435452851e-17	1.8059244354528497e-17	7.72287500337925e-07	7.730333770841042e-07	7.727405290091973e-07	6.782228534200436e-22	1.1707793711136254e-10	2.7959330913845494e-15	1.1703269511964068e-10	-7.313979615462432e-26	-3.0607755748368817e-21	1.7577293343875426e-10	3.779954265876752e-24	-1.0139045199927975e-26	4.2446058630487746e-14	4.5302868962147594e-10	NAMPT	min_ratio
50.0	7.771592025638689e-14	7.781321229582909e-14	7.77159202569785e-14	7.77159202564109e-14	3.184889785676997e-10	5.988193914991091e-10	5.173225809748818e-10	9.125742523470617e-17	4.3425243402222215e-12	1.8880882900247e-18	2.5770936851882813e-14	2.706231748759619e-21	3.607171875619183e-17	7.715428843034501e-11	6.03732041527895e-18	5.518300026679106e-17	4.316751515282049e-12	1.9891131796918684e-10	NAMPT	min_ratio
50.0	6.898585270388717e-21	-2.4651681717442377e-24	-6.504546976140671e-27	-6.504546842559462e-27	3.1443640045318928e-12	6.334516634089442e-10	4.572899304330122e-10	-3.486846800610819e-27	9.287339493433996e-16	4.625014704229283e-26	9.286324208237059e-16	-3.5781945229743294e-31	-7.184468920926361e-21	1.7616080424458657e-10	-2.4551771218255597e-24	-7.296080526567845e-27	1.032531107438821e-19	4.5414556642932573e-10	NAMPT	min_ratio
50.0	5.2921423411582535e-14	5.2933134535955935e-14	5.2921423484436496e-14	5.2921423484438636e-14	1.4715270874651665e-06	1.4717863353875975e-06	1.471709761574651e-06	1.0531855395206971e-16	2.56420499624945e-12	2.564183645192215e-12	1.3474079397149946e-21	1.0538975350518603e-16	5.537940857458429e-26	7.657379159231011e-11	1.1711116308968537e-17	8.014507382345795e-24	2.134970982783579e-17	1.8272703091136284e-10	NAMPT	min_ratio
50.0	3.8240613339753317e-14	3.825728596249116e-14	3.824061340965138e-14	3.824061340965227e-14	4.386427726359634e-07	4.3927552675769365e-07	4.3909546962900554e-07	2.2543211297604705e-22	9.036531987097055e-18	8.846946541693145e-18	1.572105498331039e-23	-5.624962715957882e-20	-9.995578432163814e-26	1.8005712849346152e-10	1.6672633825535406e-17	-1.1008568995285082e-23	1.8956972434892914e-19	4.5273523366061344e-10	NAMPT	min_ratio
50.0	3.151408919232483e-13	3.2943062605071385e-13	3.1514089196163316e-13	3.151408919246211e-13	7.250181875522398e-08	7.308827643516297e-08	7.292427936082214e-08	4.1759843180841946e-18	1.780332738425037e-16	7.974628261706022e-23	3.1861061085272416e-23	2.047870142176321e-22	8.181875697538696e-23	1.6399689661912886e-10	1.4285558346575203e-14	4.1756990893190184e-18	1.7803316223515997e-16	4.2277574617862265e-10	NAMPT	min_ratio
50.0	1.6914787362280491e-12	1.6919027226174767e-12	1.6914787359994108e-12	1.6914787359993664e-12	1.4291157893532218e-06	1.4297418570097053e-06	1.4295644451269297e-06	3.928695541165794e-17	6.383399270058354e-14	1.3980327074113653e-14	1.246811724656487e-14	2.0503825478050718e-17	1.8282186116250183e-17	1.773620291223218e-10	4.0520351774059736e-16	5.006871448552117e-19	3.7385548379905023e-14	4.5034725243113164e-10	NAMPT	min_ratio
50.0	3.054549351166091e-14	3.073403765711708e-14	3.0545493479521013e-14	3.054549347951009e-14	8.983239606120417e-07	8.989161174706787e-07	8.987433146310116e-07	1.015601137970431e-21	3.4557330549716475e-18	1.0256922551946958e-19	2.235441384343696e-18	4.309138657414638e-23	9.391537058911237e-22	1.728028363160261e-10	1.8854320813070427e-16	4.2888712333980936e-24	1.1177224451084808e-18	4.193845644614463e-10	NAMPT	min_ratio
50.0	1.0617664161377806e-12	1.0637936351281447e-12	1.0617664159209502e-12	1.0617664159222267e-12	2.4201109601807664e-06	2.420352983265395e-06	2.4202830376794256e-06	2.9326318799716735e-21	3.7685475827307954e-19	2.1297466425762392e-24	1.1255330852342922e-24	1.6796528111022714e-24	8.876665289523354e-25	6.9945585599709e-11	2.027216274920221e-15	2.714547689423141e-21	3.768515029933517e-19	1.731392650689531e-10	NAMPT	min_ratio
50.0	6.893015215108824e-15	6.8930177266092334e-15	6.893015014827995e-15	6.893015014827988e-15	2.0112504845508243e-06	2.0114848012084035e-06	2.0114189772351715e-06	7.621070005279296e-22	9.569990583621488e-14	4.284360027498047e-20	7.282226212385144e-19	2.7528870263969084e-26	4.676652527694829e-25	6.572827336410235e-11	1.949701740839449e-21	5.613245815192105e-22	9.569913476999337e-14	1.6849957736756853e-10	NAMPT	min_ratio
50.0	2.4553890634356653e-13	2.455466571491756e-13	2.455389062019325e-13	2.4553890620193255e-13	6.370516534642479e-07	6.377413003614239e-07	6.374821511397924e-07	7.737505493766555e-21	9.579163381901808e-16	9.576910842971318e-16	1.8139229337629344e-19	9.26267734219649e-20	1.7544052701798142e-23	2.5914922140589816e-10	7.75080436391934e-18	3.8746386272587713e-26	4.386159967255007e-20	4.307432144510832e-10	NAMPT	min_ratio
50.0	1.1637885025992723e-14	1.163788689344337e-14	1.163788502599642e-14	1.1637885025996413e-14	3.925927452645645e-12	6.324311117676103e-10	4.5677443394048687e-10	2.701525995188333e-27	9.433268056732768e-19	1.5602926575708926e-28	9.429784713356089e-19	-7.7687643853932365e-31	-4.695130447960528e-21	1.756566769536114e-10	1.8674560059780844e-21	-1.584081865416453e-26	3.4833418005165635e-22	4.528601443030525e-10	NAMPT	min_ratio
50.0	9.780757658597847e-14	9.780771878970101e-14	9.780757655784759e-14	9.780757655784759e-14	1.8386036332091322e-06	1.8388536498142485e-06	1.838774918224453e-06	2.054747610802449e-25	4.2407711180403605e-19	3.009887558332438e-19	7.583721835382508e-20	6.533489738507889e-22	1.6461800588193899e-22	7.873158967150177e-11	1.4203641846101998e-19	9.367913153631625e-25	4.7251137616967154e-20	1.7138282289877526e-10	NAMPT	min_ratio
50.0	1.031290106859537e-17	1.035526924437878e-17	1.0312901094118248e-17	1.0312901094118481e-17	2.18519928608097e-10	8.487896037368362e-10	6.726307742256769e-10	6.862760254857327e-22	1.0682969013153331e-14	1.137660837249062e-16	3.0438996253737053e-17	3.2466315709841395e-22	8.68610405310612e-23	1.7614826030622357e-10	4.200658572978632e-20	2.7467552520076617e-22	1.053876393317469e-14	4.5411085593248746e-10	NAMPT	min_ratio
50.0	2.2802089532271717e-16	2.2802336582348533e-16	2.280208953227179e-16	2.280208953227179e-16	1.0422671239390599e-14	2.88690114367493e-10	2.0800334945883416e-10	9.361929020345453e-26	1.1384392599256979e-17	1.3949675783061296e-22	1.0705145306466163e-17	2.132019284299215e-28	1.6361366746581303e-23	8.068675352451068e-11	2.4704071496249383e-21	9.47984801495904e-27	6.791077960329854e-19	2.0799315480838515e-10	NAMPT	min_ratio
50.0	5.367727660877764e-18	5.411452816674333e-18	5.367727720805397e-18	5.367727720818741e-18	8.345653067456556e-11	7.1359382617543e-10	5.372871021956624e-10	1.308002369238496e-20	2.7514456741137306e-13	1.6239563019065657e-15	7.131581058932445e-14	2.8034845003639696e-22	1.2297608499750704e-20	1.760332034847548e-10	3.10653239156925e-20	3.1846434847519285e-22	2.0220480052014212e-13	4.538305767727281e-10	NAMPT	min_ratio
50.0	1.2923647196471797e-10	1.301095882023942e-10	1.2923647196471795e-10	1.2923647196471792e-10	1.7404745475586333e-16	4.671499100521197e-10	2.934993406611351e-10	1.4894407957403989e-15	1.1030422123660227e-15	1.2405085361114561e-24	1.1002727849646047e-15	1.6792399164536523e-24	1.4894069132117364e-15	1.7364946634877195e-10	8.716267968821857e-13	3.4240368520199257e-20	2.769426160909795e-18	4.227356385783997e-10	NAMPT	min_ratio
50.0	6.907698659380781e-20	6.985031918212872e-20	6.907702522470732e-20	6.907702522467072e-20	1.7837223019492495e-14	6.303207234853699e-10	4.541593950475375e-10	1.1186719789830253e-27	9.460222212863626e-19	4.9131884657979304e-30	9.460112526245931e-19	3.360533242046361e-31	6.47054816627796e-20	1.7616132749201826e-10	7.732928387839619e-22	6.852260543341756e-27	1.0968656856555087e-23	4.5414155789338705e-10	NAMPT	min_ratio
50.0	7.112087840543237e-15	7.112289863629565e-15	7.112087840537188e-15	7.112087840538027e-15	6.264186701574701e-13	6.309145843943742e-10	4.547608632311275e-10	2.9239734907468417e-25	9.459815972087035e-19	9.357872284839285e-19	6.057333592625881e-23	-6.074170316727053e-19	-3.931799321842098e-23	1.761537215123024e-10	2.0212249920827147e-19	-6.007829901242004e-23	1.0133795388849665e-20	4.5414155628956066e-10	NAMPT	min_ratio
50.0	6.357651737497136e-13	6.357684218711002e-13	6.357651738010009e-13	6.357651738010007e-13	4.2747885952063267e-07	4.277390629425458e-07	4.276587012651064e-07	3.64990663792457e-23	3.3622143086688945e-18	7.482419559384158e-23	3.3995166044917365e-19	1.7866238560403933e-26	8.117237097097844e-23	8.036167407701357e-11	3.2480336180531914e-18	6.590952195109844e-24	3.022187824024127e-18	1.804775096475544e-10	NAMPT	min_ratio
50.0	2.277987975726142e-16	2.2779926650392595e-16	2.277987975929483e-16	2.277987975929496e-16	7.915801487041467e-15	2.9491596043823594e-10	2.124955141442933e-10	6.779247448199292e-28	4.438960615573908e-19	4.438948954949337e-19	4.2659581259930905e-26	2.8374601998256133e-18	2.726881187298225e-25	8.242044625608989e-11	4.686220449358498e-22	6.558745702678601e-26	1.1234028456850154e-24	2.1248782617945547e-10	NAMPT	min_ratio
50.0	4.303844059914084e-19	4.302864614382371e-19	-1.9540456651361792e-25	-1.9540467689239613e-25	5.33578703244049e-12	6.356379210614636e-10	4.594822064176414e-10	-1.2291280825054953e-28	9.45992243700147e-19	1.0501315787495834e-18	9.406673438702676e-26	-4.303768780375632e-19	-3.8551499917546807e-26	1.761557148371637e-10	-8.49646690008829e-23	-1.2941489087826772e-23	3.457350363801035e-21	4.5414641951119034e-10	NAMPT	min_ratio
50.0	5.784520727909555e-16	6.018664578770015e-16	5.784520733416376e-16	5.784520733781842e-16	1.2077448221220447e-08	1.2708120633102938e-08	1.2531523146543201e-08	1.334651652425267e-17	6.380929717357409e-13	1.7126066945928506e-13	4.622468819695663e-13	3.607851360445734e-18	9.737644048559165e-18	1.7613065416868528e-10	1.3675755460595705e-17	8.82256109953964e-22	4.585420306889385e-15	4.540755038635994e-10	NAMPT	min_ratio
